S1,S2,S3,S4,A,R,SP1,SP2,SP3,SP4,TRML
-0.0285962308989657,0.0304133139579706,0.0486380696580494,-0.00380254549469058,1,1,-0.0279879646198062,0.224805202176615,0.0485620187481556,-0.280751591562802,FALSE
-0.0279879646198062,0.224805202176615,0.0485620187481556,-0.280751591562802,0,1,-0.023491860576274,0.0290253843691416,0.0429469869168995,0.0268435495692689,FALSE
-0.023491860576274,0.0290253843691416,0.0429469869168995,0.0268435495692689,1,1,-0.0229113528888911,0.223505969377192,0.0434838579082849,-0.251985804866308,FALSE
-0.0229113528888911,0.223505969377192,0.0434838579082849,-0.251985804866308,0,1,-0.0184412335013473,0.0277909357224785,0.0384441418109587,0.0540894648836928,FALSE
-0.0184412335013473,0.0277909357224785,0.0384441418109587,0.0540894648836928,1,1,-0.0178854147868977,0.222341165624019,0.0395259311086326,-0.226220460808902,FALSE
-0.0178854147868977,0.222341165624019,0.0395259311086326,-0.226220460808902,1,1,-0.0134385914744173,0.416876593627807,0.0350015218924545,-0.506178092410092,FALSE
-0.0134385914744173,0.416876593627807,0.0350015218924545,-0.506178092410092,0,1,-0.0051010596018612,0.221279353241842,0.0248779600442527,-0.202673587660841,FALSE
-0.0051010596018612,0.221279353241842,0.0248779600442527,-0.202673587660841,1,1,-0.000675472537024371,0.416036844148191,0.0208244882910359,-0.48740605943176,FALSE
-0.000675472537024371,0.416036844148191,0.0208244882910359,-0.48740605943176,0,1,0.00764526434593945,0.220627351453559,0.0110763671024007,-0.188233416891522,FALSE
0.00764526434593945,0.220627351453559,0.0110763671024007,-0.188233416891522,1,1,0.0120578113750106,0.415589097124182,0.00731169876457024,-0.477401710945022,FALSE
0.0120578113750106,0.415589097124182,0.00731169876457024,-0.477401710945022,1,1,0.0203695933174943,0.610607054535368,-0.0022363354543302,-0.767771207431108,FALSE
0.0203695933174943,0.610607054535368,-0.0022363354543302,-0.767771207431108,0,1,0.0325817344082016,0.415515960818956,-0.0175917596029524,-0.475792780698362,FALSE
0.0325817344082016,0.415515960818956,-0.0175917596029524,-0.475792780698362,1,1,0.0408920536245808,0.610881843061158,-0.0271076152169196,-0.773967970885929,FALSE
0.0408920536245808,0.610881843061158,-0.0271076152169196,-0.773967970885929,1,1,0.0531096904858039,0.806366018422725,-0.0425869746346382,-1.07505516871729,FALSE
0.0531096904858039,0.806366018422725,-0.0425869746346382,-1.07505516871729,0,1,0.0692370108542584,0.611831884176828,-0.064088078008984,-0.796035326271448,FALSE
0.0692370108542584,0.611831884176828,-0.064088078008984,-0.796035326271448,1,1,0.081473648537795,0.807772038494762,-0.0800087845344129,-1.10817117766903,FALSE
0.081473648537795,0.807772038494762,-0.0800087845344129,-1.10817117766903,1,1,0.0976290893076902,1.00384914079663,-0.102172208087794,-1.42484345081571,FALSE
0.0976290893076902,1.00384914079663,-0.102172208087794,-1.42484345081571,1,1,0.117706072123623,1.20007483348548,-0.130669077104108,-1.74763339575114,FALSE
0.117706072123623,1.20007483348548,-0.130669077104108,-1.74763339575114,0,1,0.141707568793332,1.00665763090409,-0.165621745019131,-1.49828841097291,FALSE
0.141707568793332,1.00665763090409,-0.165621745019131,-1.49828841097291,1,1,0.161840721411414,1.20335936073277,-0.195587513238589,-1.83777400466277,FALSE
0.161840721411414,1.20335936073277,-0.195587513238589,-1.83777400466277,1,-100,0.18590790862607,1.40003144292134,-0.232342993331844,-2.1842942094307,TRUE
-0.0293242244105773,0.0339789484330971,0.0164614753645596,-0.0180929235977367,1,1,-0.0286446454419153,0.228861002172869,0.0160996168926049,-0.305536943038359,FALSE
-0.0286446454419153,0.228861002172869,0.0160996168926049,-0.305536943038359,1,1,-0.024067425398458,0.423749871564484,0.00998887803183771,-0.593099278996425,FALSE
-0.024067425398458,0.423749871564484,0.00998887803183771,-0.593099278996425,0,1,-0.0155924279671683,0.228489528252407,-0.00187310754809079,-0.297286694570573,FALSE
-0.0155924279671683,0.228489528252407,-0.00187310754809079,-0.297286694570573,1,1,-0.0110226374021201,0.423638130907282,-0.00781884143950226,-0.590559778336331,FALSE
-0.0110226374021201,0.423638130907282,-0.00781884143950226,-0.590559778336331,0,1,-0.00254987478397449,0.228626520693319,-0.0196300370062289,-0.300350020352157,FALSE
